Timestamp,DeviceID,SensorID,Speed,Pressure,Temperature,Latitude,Longitude,Wear,Status,Obs_Obj,Collision,Type
2025-05-17 00:25:00,TT350,SID008,37.6,1263.0,177.0,13.086224,80.285534,0.781,Active,Person,No,Sudden
2025-05-17 00:30:00,TT350,SID008,35.8,1373.0,87.0,13.091114,80.290968,0.947,Inactive,Signal,No,Planned
2025-05-17 00:35:00,TT350,SID008,1.8,1139.0,179.0,13.086374,80.292629,0.848,Active,Signal,No,Planned
2025-05-17 00:40:00,TT125,SID014,28.2,1711.0,152.0,13.078642,80.298836,0.731,Active,Signal,No,Planned
2025-05-17 00:45:00,TT350,SID008,30.7,1128.0,197.0,13.075782,80.289449,0.696,Inactive,Person,No,Sudden
2025-05-17 00:50:00,TT125,SID014,32.1,1627.0,143.0,13.089343,80.297363,0.022,Inactive,Person,No,Sudden
2025-05-17 00:55:00,TT125,SID014,26.7,1730.0,195.0,13.091783,80.294331,0.879,Active,Signal,No,Planned
2025-05-17 01:00:00,TT125,SID014,12.0,1635.0,199.0,13.089119,80.287223,0.929,Inactive,Signal,No,Planned
2025-05-17 01:05:00,TT125,SID014,22.6,1253.0,79.0,13.086453,80.296814,0.003,Active,Signal,No,Planned
2025-05-17 01:10:00,TT125,SID014,22.7,1988.0,128.0,13.080357,80.296027,0.711,Inactive,Signal,No,Planned
2025-05-17 01:15:00,TT125,SID014,28.3,1521.0,183.0,13.081114,80.297073,0.335,Active,Signal,No,Planned
2025-05-17 01:20:00,TT350,SID008,3.7,1702.0,39.0,13.07622,80.296775,0.942,Active,Person,No,Sudden
2025-05-17 01:25:00,TT125,SID014,14.0,1530.0,59.0,13.081068,80.290209,0.368,Active,Person,No,Sudden
2025-05-17 01:30:00,TT125,SID014,12.0,1797.0,154.0,13.082945,80.286557,0.052,Inactive,Signal,No,Planned
2025-05-17 01:35:00,TT125,SID014,39.9,1056.0,86.0,13.081797,80.283546,0.04,Active,Signal,No,Planned
2025-05-17 01:40:00,TT350,SID008,10.1,1438.0,198.0,13.080418,80.284249,0.186,Inactive,Signal,No,Planned
2025-05-17 01:45:00,TT125,SID014,29.3,1037.0,72.0,13.076222,80.288832,0.911,Active,Vehicle,No,Sudden
2025-05-17 01:50:00,TT125,SID014,23.3,1819.0,134.0,13.090114,80.293505,0.527,Inactive,Signal,No,Planned
2025-05-17 01:55:00,TT125,SID014,27.0,1952.0,38.0,13.087086,80.285324,0.291,Active,Person,No,Sudden
2025-05-17 02:00:00,TT350,SID008,18.5,1836.0,120.0,13.088868,80.282948,0.517,Active,Person,No,Sudden
2025-05-17 02:05:00,TT350,SID008,24.8,1947.0,92.0,13.078973,80.286294,0.184,Active,Person,No,Sudden
2025-05-17 02:10:00,TT125,SID014,13.9,1778.0,195.0,13.082597,80.292216,0.86,Inactive,Person,No,Sudden
2025-05-17 02:15:00,TT125,SID014,6.4,1840.0,134.0,13.081842,80.297765,0.764,Inactive,Signal,No,Planned
2025-05-17 02:20:00,TT350,SID008,38.1,1609.0,153.0,13.080316,80.29667,0.423,Inactive,Vehicle,No,Sudden
2025-05-17 02:25:00,TT350,SID008,20.8,1857.0,113.0,13.082736,80.280921,0.495,Active,Vehicle,No,Sudden
2025-05-17 02:30:00,TT350,SID008,37.7,1433.0,73.0,13.088569,80.283603,0.193,Active,Signal,No,Planned
2025-05-17 02:35:00,TT125,SID014,22.0,1615.0,91.0,13.09102,80.281183,0.8,Inactive,Vehicle,No,Sudden
2025-05-17 02:40:00,TT125,SID014,22.1,1167.0,51.0,13.090884,80.297396,0.242,Inactive,Vehicle,No,Sudden
2025-05-17 02:45:00,TT350,SID008,27.5,1929.0,110.0,13.078653,80.288886,0.464,Active,Vehicle,No,Sudden
2025-05-17 02:50:00,TT350,SID008,3.2,1689.0,132.0,13.087204,80.296868,0.664,Inactive,Signal,No,Planned
2025-05-17 02:55:00,TT350,SID008,15.0,1566.0,32.0,13.089656,80.281828,0.745,Active,Vehicle,No,Sudden
2025-05-17 03:00:00,TT350,SID008,4.3,1744.0,153.0,13.080035,80.288387,0.113,Inactive,Person,No,Sudden
2025-05-17 03:05:00,TT125,SID014,31.0,1189.0,157.0,13.0819,80.292546,0.663,Active,Vehicle,No,Sudden
2025-05-17 03:10:00,TT350,SID008,15.9,1514.0,84.0,13.075464,80.289376,0.936,Inactive,Person,No,Sudden
2025-05-17 03:15:00,TT350,SID008,34.4,1355.0,193.0,13.088568,80.295895,0.854,Inactive,Signal,No,Planned
2025-05-17 03:20:00,TT350,SID008,0.2,1070.0,46.0,13.081554,80.287407,0.186,Inactive,Signal,No,Planned
2025-05-17 03:25:00,TT125,SID014,24.4,1110.0,92.0,13.082974,80.298204,0.263,Inactive,Vehicle,No,Sudden
2025-05-17 03:30:00,TT125,SID014,2.2,1891.0,194.0,13.076442,80.297953,0.669,Inactive,Vehicle,No,Sudden
2025-05-17 03:35:00,TT350,SID008,14.3,1814.0,133.0,13.081062,80.289511,0.52,Active,Signal,No,Planned
2025-05-17 03:40:00,TT350,SID008,30.0,1735.0,189.0,13.082173,80.290531,0.561,Active,Person,No,Sudden
2025-05-17 03:45:00,TT350,SID008,0.9,1829.0,197.0,13.089743,80.286993,0.833,Active,Vehicle,No,Sudden
2025-05-17 03:50:00,TT125,SID014,13.3,1129.0,56.0,13.077255,80.295212,0.912,Inactive,Signal,No,Planned
2025-05-17 03:55:00,TT125,SID014,9.6,1121.0,67.0,13.084751,80.296396,0.866,Inactive,Person,No,Sudden
2025-05-17 04:00:00,TT350,SID008,14.3,1932.0,194.0,13.07562,80.295422,0.043,Active,Vehicle,No,Sudden
2025-05-17 04:05:00,TT350,SID008,10.5,1599.0,108.0,13.083207,80.282824,0.911,Active,Signal,No,Planned
2025-05-17 04:10:00,TT125,SID014,9.6,1205.0,188.0,13.079766,80.29425,0.632,Active,Signal,No,Planned
2025-05-17 04:15:00,TT125,SID014,25.6,1872.0,168.0,13.079512,80.293804,0.931,Active,Person,No,Sudden
2025-05-17 04:20:00,TT125,SID014,38.6,1463.0,197.0,13.082174,80.291783,0.435,Inactive,Person,No,Sudden
2025-05-17 04:25:00,TT350,SID008,34.1,1603.0,69.0,13.089771,80.28977,0.764,Inactive,Vehicle,No,Sudden
2025-05-17 04:30:00,TT125,SID014,1.3,1876.0,188.0,13.091261,80.29517,0.194,Inactive,Signal,No,Planned
2025-05-17 04:35:00,TT125,SID014,36.8,1223.0,179.0,13.086051,80.289526,0.701,Active,Vehicle,No,Sudden
2025-05-17 04:40:00,TT125,SID014,11.7,1365.0,139.0,13.078987,80.282674,0.54,Inactive,Person,No,Sudden
2025-05-17 04:45:00,TT125,SID014,17.8,1007.0,74.0,13.086686,80.288612,0.446,Inactive,Person,No,Sudden
2025-05-17 04:50:00,TT350,SID008,37.8,1348.0,48.0,13.092263,80.28513,0.275,Inactive,Vehicle,No,Sudden
2025-05-17 04:55:00,TT125,SID014,9.4,1239.0,130.0,13.087089,80.293968,0.926,Active,Vehicle,No,Sudden
2025-05-17 05:00:00,TT125,SID014,34.6,1621.0,72.0,13.081442,80.290234,0.962,Inactive,Signal,No,Planned
2025-05-17 05:05:00,TT125,SID014,36.2,1427.0,112.0,13.078272,80.281323,0.317,Inactive,Vehicle,No,Sudden
2025-05-17 05:10:00,TT125,SID014,33.1,1504.0,115.0,13.090769,80.296242,0.297,Active,Signal,No,Planned
2025-05-17 05:15:00,TT125,SID014,16.7,1255.0,107.0,13.076191,80.291593,0.461,Inactive,Signal,No,Planned
2025-05-17 05:20:00,TT125,SID014,17.5,1375.0,68.0,13.091923,80.283008,0.266,Active,Person,No,Sudden
2025-05-17 05:25:00,TT125,SID014,6.1,1291.0,170.0,13.076361,80.287744,0.514,Inactive,Person,No,Sudden
2025-05-17 05:30:00,TT125,SID014,4.0,1214.0,130.0,13.088473,80.286486,0.973,Inactive,Vehicle,No,Sudden
2025-05-17 05:35:00,TT125,SID014,20.7,1328.0,76.0,13.079183,80.282433,0.923,Active,Vehicle,No,Sudden
2025-05-17 05:40:00,TT125,SID014,0.7,1660.0,49.0,13.07944,80.295838,0.4,Active,Person,No,Sudden
2025-05-17 05:45:00,TT350,SID008,25.7,1921.0,196.0,13.08116,80.288781,0.116,Inactive,Signal,No,Planned
2025-05-17 05:50:00,TT125,SID014,17.0,1866.0,139.0,13.079247,80.291788,0.286,Active,Vehicle,No,Sudden
2025-05-17 05:55:00,TT350,SID008,13.9,1918.0,61.0,13.086258,80.285239,0.444,Inactive,Vehicle,No,Sudden
2025-05-17 06:00:00,TT350,SID008,36.1,1588.0,197.0,13.086394,80.290312,0.743,Inactive,Person,No,Sudden
2025-05-17 06:05:00,TT125,SID014,9.5,1652.0,34.0,13.089169,80.287058,0.967,Inactive,Signal,No,Planned
2025-05-17 06:10:00,TT350,SID008,30.0,1633.0,128.0,13.081571,80.287284,0.455,Inactive,Person,No,Sudden
2025-05-17 06:15:00,TT125,SID014,32.4,1145.0,87.0,13.086367,80.291355,0.503,Active,Person,No,Sudden
2025-05-17 06:20:00,TT350,SID008,19.5,1806.0,137.0,13.078114,80.293295,0.767,Inactive,Signal,No,Planned
2025-05-17 06:25:00,TT125,SID014,12.1,1610.0,146.0,13.091023,80.295036,0.86,Inactive,Vehicle,No,Sudden
2025-05-17 06:30:00,TT125,SID014,14.0,1940.0,63.0,13.089632,80.295052,0.864,Inactive,Person,No,Sudden
2025-05-17 06:35:00,TT350,SID008,28.0,1556.0,191.0,13.081388,80.297421,0.824,Active,Signal,No,Planned
2025-05-17 06:40:00,TT125,SID014,1.6,1605.0,191.0,13.089895,80.298802,0.236,Inactive,Person,No,Sudden
2025-05-17 06:45:00,TT125,SID014,1.5,1807.0,60.0,13.092672,80.2973,0.87,Inactive,Signal,No,Planned
2025-05-17 06:50:00,TT125,SID014,24.6,1115.0,164.0,13.079541,80.288902,0.529,Inactive,Signal,No,Planned
2025-05-17 06:55:00,TT350,SID008,12.8,1839.0,176.0,13.075632,80.292764,0.974,Active,Person,No,Sudden
2025-05-17 07:00:00,TT125,SID014,18.4,1643.0,178.0,13.076294,80.294074,0.86,Active,Person,No,Sudden
2025-05-17 07:05:00,TT125,SID014,5.6,1834.0,54.0,13.088167,80.292167,0.107,Active,Person,No,Sudden
2025-05-17 07:10:00,TT125,SID014,10.6,1675.0,60.0,13.086825,80.283486,0.122,Inactive,Vehicle,No,Sudden
2025-05-17 07:15:00,TT350,SID008,28.8,1638.0,130.0,13.078051,80.285064,0.786,Active,Signal,No,Planned
2025-05-17 07:20:00,TT125,SID014,11.5,1421.0,177.0,13.082799,80.296912,0.829,Inactive,Person,No,Sudden
2025-05-17 07:25:00,TT125,SID014,29.5,1182.0,131.0,13.081101,80.290808,0.106,Active,Signal,No,Planned
2025-05-17 07:30:00,TT125,SID014,26.8,1909.0,30.0,13.0902,80.289578,0.912,Inactive,Person,No,Sudden
2025-05-17 07:35:00,TT350,SID008,20.8,1645.0,107.0,13.090031,80.298661,0.243,Inactive,Vehicle,No,Sudden
2025-05-17 07:40:00,TT350,SID008,7.2,1165.0,48.0,13.091075,80.291186,0.868,Active,Person,No,Sudden
2025-05-17 07:45:00,TT125,SID014,25.5,1767.0,181.0,13.081436,80.287493,0.013,Active,Vehicle,No,Sudden
2025-05-17 07:50:00,TT350,SID008,28.0,1074.0,31.0,13.092051,80.291862,0.645,Inactive,Person,No,Sudden
2025-05-17 07:55:00,TT125,SID014,36.0,1100.0,151.0,13.080682,80.298272,0.455,Inactive,Vehicle,No,Sudden
2025-05-17 08:00:00,TT125,SID014,23.1,1483.0,140.0,13.086743,80.28419,0.42,Active,Person,No,Sudden
2025-05-17 08:05:00,TT125,SID014,14.4,1426.0,88.0,13.08706,80.290334,0.613,Inactive,Signal,No,Planned
2025-05-17 08:10:00,TT350,SID008,25.2,1753.0,149.0,13.089763,80.292147,0.237,Active,Person,No,Sudden
2025-05-17 08:15:00,TT125,SID014,15.4,1309.0,102.0,13.091641,80.282521,0.755,Active,Signal,No,Planned
2025-05-17 08:20:00,TT125,SID014,28.3,1517.0,34.0,13.077871,80.289009,0.35,Inactive,Signal,No,Planned
2025-05-17 08:25:00,TT125,SID014,10.9,1890.0,158.0,13.080703,80.290914,0.497,Inactive,Person,No,Sudden
2025-05-17 08:30:00,TT350,SID008,6.5,1878.0,45.0,13.092075,80.286717,0.211,Inactive,Signal,No,Planned
2025-05-17 08:35:00,TT350,SID008,18.6,1032.0,86.0,13.082187,80.281711,0.969,Active,Person,No,Sudden
2025-05-17 08:40:00,TT350,SID008,36.5,1895.0,164.0,13.079596,80.295264,0.774,Active,Vehicle,No,Sudden
2025-05-17 08:45:00,TT125,SID014,23.1,1315.0,73.0,13.075628,80.286595,0.235,Active,Person,No,Sudden
2025-05-17 08:50:00,TT125,SID014,6.4,1128.0,100.0,13.09226,80.289711,0.355,Active,Vehicle,No,Sudden
2025-05-17 08:55:00,TT350,SID008,1.2,1848.0,194.0,13.083234,80.28345,0.341,Inactive,Vehicle,No,Sudden
2025-05-17 09:00:00,TT350,SID008,23.5,1606.0,38.0,13.078434,80.292282,0.72,Active,Signal,No,Planned
2025-05-17 09:05:00,TT125,SID014,31.0,1586.0,86.0,13.09329,80.295827,0.341,Active,Signal,No,Planned
2025-05-17 09:10:00,TT125,SID014,1.3,1115.0,170.0,13.089484,80.290897,0.394,Active,Vehicle,No,Sudden
2025-05-17 09:15:00,TT350,SID008,0.7,1496.0,105.0,13.092091,80.293026,0.548,Inactive,Person,No,Sudden
2025-05-17 09:20:00,TT125,SID014,10.6,1783.0,106.0,13.079028,80.29531,0.866,Inactive,Signal,No,Planned
2025-05-17 09:25:00,TT125,SID014,30.2,1354.0,197.0,13.091242,80.295436,0.47,Active,Vehicle,No,Sudden
2025-05-17 09:30:00,TT350,SID008,4.6,1859.0,106.0,13.086515,80.296082,0.361,Active,Person,No,Sudden
2025-05-17 09:35:00,TT350,SID008,11.3,1877.0,66.0,13.092322,80.285007,0.462,Active,Signal,No,Planned
2025-05-17 09:40:00,TT350,SID008,4.4,1912.0,110.0,13.081959,80.291619,0.054,Active,Signal,No,Planned
2025-05-17 09:45:00,TT125,SID014,6.9,1564.0,128.0,13.09108,80.281932,0.71,Inactive,Vehicle,No,Sudden
2025-05-17 09:50:00,TT350,SID008,23.3,1744.0,63.0,13.092307,80.283727,0.619,Inactive,Person,No,Sudden
2025-05-17 09:55:00,TT350,SID008,25.7,1437.0,92.0,13.07982,80.297435,0.644,Active,Vehicle,No,Sudden
2025-05-17 10:00:00,TT350,SID008,3.6,1649.0,181.0,13.081508,80.29458,0.424,Inactive,Signal,No,Planned
2025-05-17 10:05:00,TT350,SID008,8.6,1043.0,137.0,13.080479,80.281584,0.516,Inactive,Vehicle,Yes,Sudden
2025-05-17 10:10:00,TT350,SID008,39.7,1327.0,56.0,13.091271,80.29362,0.007,Inactive,Signal,No,Planned
2025-05-17 10:15:00,TT350,SID008,28.0,1086.0,110.0,13.083429,80.29378,0.491,Inactive,Signal,No,Planned
2025-05-17 10:20:00,TT125,SID014,33.3,1564.0,163.0,13.089023,80.298598,0.035,Active,Vehicle,No,Sudden
2025-05-17 10:25:00,TT125,SID014,0.1,1790.0,130.0,13.085318,80.294758,0.968,Active,Person,No,Sudden
2025-05-17 10:30:00,TT125,SID014,2.7,1522.0,108.0,13.076821,80.29537,0.618,Inactive,Vehicle,No,Sudden
2025-05-17 10:35:00,TT350,SID008,22.7,1723.0,158.0,13.078363,80.293385,0.863,Inactive,Signal,No,Planned
2025-05-17 10:40:00,TT125,SID014,13.7,1038.0,96.0,13.081712,80.288802,0.722,Active,Person,No,Sudden
2025-05-17 10:45:00,TT350,SID008,11.3,1819.0,195.0,13.081235,80.293122,0.275,Inactive,Signal,No,Planned
2025-05-17 10:50:00,TT125,SID014,3.3,1271.0,108.0,13.079803,80.287325,0.125,Active,Signal,No,Planned
2025-05-17 10:55:00,TT125,SID014,7.3,1376.0,46.0,13.084055,80.298366,0.987,Active,Person,No,Sudden
2025-05-17 11:00:00,TT125,SID014,36.8,1305.0,128.0,13.085297,80.288241,0.604,Active,Signal,No,Planned
2025-05-17 11:05:00,TT350,SID008,13.6,1708.0,95.0,13.088738,80.297352,0.101,Active,Person,No,Sudden
2025-05-17 11:10:00,TT350,SID008,14.1,1243.0,102.0,13.091495,80.291812,0.315,Active,Vehicle,No,Sudden
2025-05-17 11:15:00,TT125,SID014,7.8,1033.0,88.0,13.077175,80.286763,0.157,Inactive,Vehicle,No,Sudden
2025-05-17 11:20:00,TT350,SID008,36.4,1870.0,38.0,13.088486,80.285996,0.314,Inactive,Signal,No,Planned
2025-05-17 11:25:00,TT350,SID008,8.2,1240.0,126.0,13.082104,80.286294,0.263,Inactive,Person,No,Sudden
2025-05-17 11:30:00,TT125,SID014,6.0,1498.0,177.0,13.077219,80.285636,0.586,Inactive,Person,No,Sudden
2025-05-17 11:35:00,TT350,SID008,21.1,1905.0,59.0,13.085106,80.286091,0.445,Inactive,Person,No,Sudden
2025-05-17 11:40:00,TT350,SID008,28.0,1875.0,130.0,13.081564,80.282576,0.09,Inactive,Person,No,Sudden
2025-05-17 11:45:00,TT125,SID014,11.2,1304.0,150.0,13.08696,80.293453,0.999,Active,Person,No,Sudden
2025-05-17 11:50:00,TT125,SID014,12.4,1952.0,32.0,13.080425,80.281376,0.231,Active,Vehicle,No,Sudden
2025-05-17 11:55:00,TT125,SID014,11.9,1583.0,73.0,13.079601,80.284036,0.18,Inactive,Person,No,Sudden
2025-05-17 12:00:00,TT125,SID014,18.5,1486.0,52.0,13.090289,80.297908,0.991,Active,Signal,No,Planned
2025-05-17 12:05:00,TT125,SID014,4.6,1896.0,96.0,13.076407,80.281359,0.507,Inactive,Vehicle,No,Sudden
2025-05-17 12:10:00,TT125,SID014,28.1,1370.0,79.0,13.089618,80.283161,0.545,Inactive,Signal,No,Planned
2025-05-17 12:15:00,TT125,SID014,13.0,1408.0,37.0,13.081425,80.295995,0.47,Active,Signal,No,Planned
2025-05-17 12:20:00,TT350,SID008,0.9,1996.0,162.0,13.090476,80.283703,0.805,Inactive,Person,No,Sudden
2025-05-17 12:25:00,TT125,SID014,12.6,1850.0,199.0,13.076143,80.297862,0.482,Active,Person,No,Sudden
2025-05-17 12:30:00,TT350,SID008,29.7,1745.0,91.0,13.0896,80.294906,0.53,Inactive,Vehicle,No,Sudden
2025-05-17 12:35:00,TT350,SID008,9.1,1259.0,76.0,13.085435,80.283629,0.106,Inactive,Person,No,Sudden
2025-05-17 12:40:00,TT350,SID008,38.5,1442.0,198.0,13.090886,80.295076,0.336,Inactive,Person,No,Sudden
2025-05-17 12:45:00,TT350,SID008,12.7,1216.0,192.0,13.088344,80.28539,0.357,Active,Signal,No,Planned
2025-05-17 12:50:00,TT350,SID008,28.4,1434.0,137.0,13.08381,80.295659,0.147,Active,Vehicle,No,Sudden
2025-05-17 12:55:00,TT125,SID014,30.1,1714.0,184.0,13.083091,80.284976,0.903,Active,Vehicle,No,Sudden
2025-05-17 13:00:00,TT350,SID008,30.5,1529.0,58.0,13.076741,80.290456,0.179,Active,Person,No,Sudden
2025-05-17 13:05:00,TT125,SID014,37.8,1397.0,194.0,13.090711,80.296161,0.136,Active,Person,No,Sudden
2025-05-17 13:10:00,TT125,SID014,23.6,1518.0,65.0,13.08475,80.290305,0.829,Active,Person,No,Sudden
2025-05-17 13:15:00,TT350,SID008,13.9,1303.0,175.0,13.088433,80.291262,0.214,Inactive,Person,No,Sudden
2025-05-17 13:20:00,TT125,SID014,15.3,1941.0,75.0,13.079236,80.29151,0.25,Inactive,Signal,No,Planned
2025-05-17 13:25:00,TT125,SID014,12.2,1873.0,112.0,13.089475,80.286478,0.52,Inactive,Signal,No,Planned
2025-05-17 13:30:00,TT125,SID014,0.6,1078.0,134.0,13.076763,80.297184,0.158,Active,Person,No,Sudden
2025-05-17 13:35:00,TT125,SID014,36.0,1494.0,53.0,13.078835,80.28364,0.743,Inactive,Signal,No,Planned
2025-05-17 13:40:00,TT125,SID014,30.4,1186.0,77.0,13.089585,80.282601,0.493,Inactive,Signal,No,Planned
2025-05-17 13:45:00,TT350,SID008,38.0,1769.0,187.0,13.081058,80.282865,0.31,Inactive,Vehicle,No,Sudden
2025-05-17 13:50:00,TT350,SID008,39.1,1922.0,33.0,13.081781,80.296161,0.072,Active,Person,No,Sudden
2025-05-17 13:55:00,TT350,SID008,20.0,1934.0,197.0,13.080929,80.293753,0.409,Inactive,Person,No,Sudden
2025-05-17 14:00:00,TT350,SID008,38.4,1303.0,124.0,13.084253,80.288855,0.409,Inactive,Signal,No,Planned
2025-05-17 14:05:00,TT125,SID014,36.6,1334.0,193.0,13.086142,80.284557,0.166,Active,Signal,No,Planned
2025-05-17 14:10:00,TT350,SID008,9.9,1515.0,149.0,13.079519,80.289489,0.535,Active,Person,No,Sudden
2025-05-17 14:15:00,TT125,SID014,22.3,1750.0,157.0,13.092826,80.295806,0.45,Inactive,Vehicle,No,Sudden
2025-05-17 14:20:00,TT125,SID014,39.3,1421.0,97.0,13.084997,80.281322,0.386,Inactive,Signal,No,Planned
2025-05-17 14:25:00,TT350,SID008,18.8,1072.0,104.0,13.0863,80.297322,0.786,Active,Vehicle,No,Sudden
2025-05-17 14:30:00,TT350,SID008,6.4,1195.0,174.0,13.07643,80.294614,0.844,Inactive,Signal,No,Planned
2025-05-17 14:35:00,TT125,SID014,8.8,1458.0,51.0,13.078378,80.286172,0.265,Inactive,Vehicle,No,Sudden
2025-05-17 14:40:00,TT350,SID008,4.0,1168.0,80.0,13.084629,80.296113,0.524,Inactive,Person,No,Sudden
2025-05-17 14:45:00,TT125,SID014,31.7,1751.0,93.0,13.090739,80.291502,0.675,Active,Signal,No,Planned
2025-05-17 14:50:00,TT350,SID008,38.6,1083.0,191.0,13.083372,80.282668,0.002,Active,Signal,No,Planned
2025-05-17 14:55:00,TT125,SID014,15.0,1073.0,157.0,13.091662,80.285515,0.035,Inactive,Person,No,Sudden
2025-05-17 15:00:00,TT350,SID008,31.7,1366.0,153.0,13.078824,80.298168,0.862,Active,Person,No,Sudden
2025-05-17 15:05:00,TT350,SID008,25.6,1973.0,135.0,13.083335,80.29851,0.304,Inactive,Vehicle,No,Sudden
2025-05-17 15:10:00,TT350,SID008,10.1,1467.0,139.0,13.07823,80.298793,0.928,Active,Vehicle,No,Sudden
2025-05-17 15:15:00,TT350,SID008,17.2,1387.0,70.0,13.081605,80.286721,0.529,Active,Signal,No,Planned
2025-05-17 15:20:00,TT125,SID014,8.9,1853.0,168.0,13.086686,80.281598,0.336,Inactive,Person,No,Sudden
2025-05-17 15:25:00,TT350,SID008,5.4,1873.0,108.0,13.07906,80.286645,0.232,Active,Vehicle,No,Sudden
2025-05-17 15:30:00,TT125,SID014,7.3,1601.0,180.0,13.088621,80.292297,0.309,Active,Vehicle,No,Sudden
2025-05-17 15:35:00,TT350,SID008,35.1,1702.0,104.0,13.090759,80.293095,0.693,Inactive,Signal,No,Planned
2025-05-17 15:40:00,TT125,SID014,9.4,1408.0,132.0,13.084079,80.293727,0.357,Inactive,Person,No,Sudden
2025-05-17 15:45:00,TT125,SID014,14.3,1345.0,54.0,13.087911,80.296437,0.381,Active,Vehicle,No,Sudden
2025-05-17 15:50:00,TT350,SID008,17.0,1411.0,165.0,13.090703,80.295957,0.147,Active,Signal,No,Planned
2025-05-17 15:55:00,TT350,SID008,27.8,1455.0,98.0,13.087185,80.290822,0.012,Inactive,Signal,No,Planned
2025-05-17 16:00:00,TT125,SID014,30.7,1827.0,32.0,13.078362,80.292397,0.47,Inactive,Vehicle,No,Sudden
2025-05-17 16:05:00,TT125,SID014,35.5,1610.0,163.0,13.082917,80.289365,0.292,Inactive,Signal,No,Planned
2025-05-17 16:10:00,TT125,SID014,34.3,1029.0,119.0,13.082903,80.292236,0.513,Inactive,Vehicle,No,Sudden
2025-05-17 16:15:00,TT350,SID008,11.6,1658.0,168.0,13.089709,80.282274,0.505,Inactive,Person,No,Sudden
2025-05-17 16:20:00,TT125,SID014,27.4,1927.0,91.0,13.089071,80.29383,0.719,Inactive,Vehicle,No,Sudden
2025-05-17 16:25:00,TT350,SID008,10.8,1157.0,167.0,13.08074,80.289525,0.106,Inactive,Vehicle,No,Sudden
2025-05-17 16:30:00,TT350,SID008,0.6,1767.0,156.0,13.091037,80.298802,0.145,Active,Vehicle,No,Sudden
2025-05-17 16:35:00,TT350,SID008,10.0,1376.0,62.0,13.091126,80.284551,0.393,Inactive,Signal,No,Planned
2025-05-17 16:40:00,TT125,SID014,26.9,1424.0,165.0,13.090308,80.297023,0.525,Inactive,Signal,No,Planned
2025-05-17 16:45:00,TT125,SID014,15.2,1436.0,72.0,13.084072,80.298674,0.515,Inactive,Signal,No,Planned
2025-05-17 16:50:00,TT350,SID008,19.7,1596.0,30.0,13.087522,80.296667,0.88,Active,Signal,No,Planned
2025-05-17 16:55:00,TT125,SID014,8.0,1975.0,148.0,13.07692,80.295854,0.967,Active,Signal,No,Planned
2025-05-17 17:00:00,TT125,SID014,8.9,1657.0,52.0,13.076773,80.289264,0.834,Inactive,Person,No,Sudden
2025-05-17 17:05:00,TT350,SID008,31.7,1211.0,43.0,13.088806,80.285457,0.807,Active,Signal,No,Planned
2025-05-17 17:10:00,TT350,SID008,37.5,1554.0,195.0,13.079022,80.292858,0.508,Inactive,Signal,No,Planned
2025-05-17 17:15:00,TT125,SID014,17.1,1997.0,146.0,13.084758,80.283156,0.357,Active,Person,No,Sudden
2025-05-17 17:20:00,TT350,SID008,3.1,1982.0,194.0,13.080807,80.288908,0.717,Inactive,Vehicle,No,Sudden
2025-05-17 17:25:00,TT350,SID008,1.9,1532.0,157.0,13.087446,80.297895,0.103,Inactive,Person,No,Sudden
2025-05-17 17:30:00,TT350,SID008,6.0,1272.0,120.0,13.079669,80.297233,0.004,Active,Person,No,Sudden
2025-05-17 17:35:00,TT125,SID014,32.3,1472.0,121.0,13.085267,80.296135,0.394,Active,Vehicle,No,Sudden
2025-05-17 17:40:00,TT350,SID008,27.3,1157.0,124.0,13.080424,80.296173,0.277,Active,Person,No,Sudden
2025-05-17 17:45:00,TT125,SID014,24.5,1507.0,77.0,13.085441,80.282959,0.093,Inactive,Vehicle,No,Sudden
2025-05-17 17:50:00,TT350,SID008,12.6,1848.0,83.0,13.081728,80.286259,0.079,Active,Person,No,Sudden
2025-05-17 17:55:00,TT125,SID014,27.9,1992.0,115.0,13.077791,80.291105,0.845,Inactive,Signal,No,Planned
2025-05-17 18:00:00,TT125,SID014,30.7,1060.0,52.0,13.08987,80.284265,0.108,Active,Person,No,Sudden
2025-05-17 18:05:00,TT125,SID014,33.5,1526.0,110.0,13.090154,80.287099,0.127,Active,Person,No,Sudden
2025-05-17 18:10:00,TT125,SID014,38.8,1193.0,105.0,13.08929,80.287661,0.364,Active,Signal,No,Planned
2025-05-17 18:15:00,TT125,SID014,19.3,1789.0,197.0,13.088302,80.29873,0.057,Active,Signal,No,Planned
2025-05-17 18:20:00,TT350,SID008,14.0,1542.0,192.0,13.078058,80.294958,0.63,Active,Person,No,Sudden
2025-05-17 18:25:00,TT350,SID008,6.7,1734.0,120.0,13.093227,80.289526,0.961,Active,Vehicle,No,Sudden
2025-05-17 18:30:00,TT350,SID008,11.2,1097.0,169.0,13.080782,80.281038,0.625,Inactive,Vehicle,No,Sudden
2025-05-17 18:35:00,TT350,SID008,35.4,1165.0,180.0,13.092482,80.289647,0.529,Active,Signal,No,Planned
2025-05-17 18:40:00,TT125,SID014,0.4,1959.0,55.0,13.083222,80.29056,0.037,Inactive,Signal,No,Planned
2025-05-17 18:45:00,TT125,SID014,29.2,1967.0,111.0,13.0774,80.294825,0.644,Active,Person,No,Sudden
